3.0;;;;;;https://static.wikia.nocookie.net/prowrestling/images/1/11/Matt_Martel_Chase_Parker_WWE_Sept_5-19.jpg/revision/latest/scale-to-width-down/350?cb=20190908145406;
David Bertoch;;;;;;;
David C;6 ft 2 in. (188 cm);;;Kentucky;;;
David Clements;;;;;;;
David Crockett;;;1946;Charlotte, North Carolina;1973;https://static.wikia.nocookie.net/prowrestling/images/8/89/David_Crockett.jpg/revision/latest/scale-to-width-down/238?cb=20130918230554;
David Day;;;;;;;
David E. Jones;6 ft 0 in (1.83 m);220 lbs (100 kg);;San Diego, California;;https://static.wikia.nocookie.net/prowrestling/images/e/e5/David_E._Jones.jpg/revision/latest/scale-to-width-down/252?cb=20141231142751;
David Finlay;6 ft 0 in (1.83 m);200 lbs (91 kg);16 May, 1993 (1993-05-16) (age 27);Achim, Germany;22 December 2012;https://static.wikia.nocookie.net/prowrestling/images/d/d1/David_Finlay-_Roh_stat_photo.png/revision/latest/scale-to-width-down/350?cb=20190201005546;
David Flair;6 ft 1 in (1.85 m);177 lbs (80 kg);March 6, 1979 (1979-03-06) (age 41);Charlotte, North Carolina;January 17, 1999;https://static.wikia.nocookie.net/prowrestling/images/1/1f/David-Flair.jpg/revision/latest/scale-to-width-down/252?cb=20081101043834;
David Graves;;;;Leeds, England;;https://static.wikia.nocookie.net/prowrestling/images/6/6f/David_Graves.jpg/revision/latest/scale-to-width-down/200?cb=20170712121853;
David Hetfield;;;;;;;
David Isley;;;;North Carolina;;https://static.wikia.nocookie.net/prowrestling/images/5/52/David_Isley_1988.JPG/revision/latest/scale-to-width-down/262?cb=20200420042847;
David Kline;;;;;;;
David Mercury;183 cm;101 kg;July 11, 1982 (1982-07-11) (age 38);Miami, Florida;2003;https://static.wikia.nocookie.net/prowrestling/images/d/d0/David_MercuryTBPW.jpg/revision/latest/scale-to-width-down/350?cb=20190922183149;
David Oliwa;6 ft 2 in (1.88 m);213 lbs (97 kg);;Kraków, Poland;14.03.2015;https://static.wikia.nocookie.net/prowrestling/images/f/f6/David_Oliwa.4.jpg/revision/latest/scale-to-width-down/224?cb=20190909144942;
David Otunga;6 ft 0 in (1.83 m);229 lbs (114 kg);April 7, 1980 (1980-04-07) (age 40);Elgin, Illinois;May 29, 2009;https://static.wikia.nocookie.net/prowrestling/images/3/31/David_Otunga_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170606221039;
David Owen;5 ft 11 in (1.80 m);264 lbs (120 kg);1976;Spring Lake, North Carolina;2006;;
David Peterson;;;July 17, 1959(1959-07-17);St. Joseph, Missouri;1984;https://static.wikia.nocookie.net/prowrestling/images/d/d8/David_Peterson_%28wrestler%29.jpg/revision/latest/scale-to-width-down/279?cb=20131023195846;
David Prime;5 ft 10 in (1.78 m);220 lbs (100 kg);;Houston, Texas;;https://static.wikia.nocookie.net/prowrestling/images/d/d6/David_Prime_10264795.jpg/revision/latest/scale-to-width-down/335?cb=20140605160245;
David Ramirez;5 ft 11 in (1.80 m);196 lbs (89 kg);1985;Houston, Texas;2005;https://static.wikia.nocookie.net/prowrestling/images/8/83/Galan_Ramirez_1.jpg/revision/latest/scale-to-width-down/333?cb=20151025192226;
David Sammartino;5 ft 8 in (173 cm);225 lbs. to 250 lbs. (102 kg to 113 kg);September 29, 1960;Pittsburgh, Pennsylvania;1980;https://static.wikia.nocookie.net/prowrestling/images/0/02/David-Sammartino.jpg/revision/latest/scale-to-width-down/263?cb=20090523185442;
David Schults;6 ft 6 in;268 lbs;June 1, 1955 (1955-06-01) (age 65);Madison County, Tennessee;December 1974;https://static.wikia.nocookie.net/prowrestling/images/2/2f/David-Schultz.jpg/revision/latest/scale-to-width-down/310?cb=20090523182629;
David Sierra;6 ft 2 in (188 cm);265 lb (120 kg);July 27, 1960;;1978;https://static.wikia.nocookie.net/prowrestling/images/0/0b/DavidSierra-08.jpg/revision/latest/scale-to-width-down/300?cb=20080121005808;
David Stahr;5 ft 9 in (175 cm);194 lbs (88 kg);June 6, 1978 (1978-06-06) (age 42);North Miami Beach, Florida;August 27, 2003;https://static.wikia.nocookie.net/prowrestling/images/3/3e/David_Stahr_-_12193676.jpg/revision/latest/scale-to-width-down/350?cb=20160612174619;
David Starr;5 ft 11 in (1.80 m);211 lbs (96 kg);February 19, 1991 (1991-02-19) (age 30);Philadelphia, Pennsylvania;February 18, 2012;https://static.wikia.nocookie.net/prowrestling/images/d/d5/A29DF125-F0A8-48CC-A036-2D2086C5B4D3.png/revision/latest/scale-to-width-down/350?cb=20180809144607;
David Stoudemire;;222 lbs (101 kg);;Tucson, Arizona;1987;https://static.wikia.nocookie.net/prowrestling/images/d/df/David_Stoudemire.jpg/revision/latest/scale-to-width-down/350?cb=20191108012147;
David Sullivan;6 ft 6 in (1.98 m);260 lbs (120 kg);December 1, 1957 (1957-12-01) (age 63);Omaha, Nebraska;1990;https://static.wikia.nocookie.net/prowrestling/images/6/65/Dave_Sullivan.jpg/revision/latest/scale-to-width-down/177?cb=20100525062303;
David Taylor;6 ft 3 in (1.91 m);260 lbs (116 kg);May 1, 1957 (1957-05-01) (age 63);Yorkshire, England;1978;https://static.wikia.nocookie.net/prowrestling/images/3/32/Dave_taylor_%281%29.jpg/revision/latest/scale-to-width-down/350?cb=20131121140207;
David Thornberg;;;;;;https://static.wikia.nocookie.net/prowrestling/images/7/7f/David_Thornberg.jpg/revision/latest/scale-to-width-down/350?cb=20161127153029;
David Tita;5 ft 8 in (1.73 m);172 lbs (78 kg);;Douala, Kamerun;April 18, 2015;https://static.wikia.nocookie.net/prowrestling/images/7/77/David_Tita.png/revision/latest/scale-to-width-down/300?cb=20180606181712;
David Vance;;;;;;;
David Von Erich;6 ft 7 in (201 cm);250 lbs(114 kg);July 22, 1958(1958-07-22);Lake Dallas, Texas, USA;1977;https://static.wikia.nocookie.net/prowrestling/images/f/f8/David_Von_Erich.png/revision/latest/scale-to-width-down/184?cb=20120606020100;
David Young;5 ft 11 in (1.80 m);238 lbs (108 kg);August 25, 1972 (1972-08-25) (age 48);Knoxville, Tennessee;August 23, 1989;https://static.wikia.nocookie.net/prowrestling/images/6/6f/David_Young.jpg/revision/latest/scale-to-width-down/266?cb=20101013124230;
Dawg Cheetum;6 ft 0 in. (183 cm);233 lbs (106 kg);;Austin, Texas;2000;;
Dax;6' 6" (198 cm);350 lbs (159 kg);;Rochester, New York;;https://static.wikia.nocookie.net/prowrestling/images/a/af/Dax-New.jpg/revision/latest/scale-to-width-down/350?cb=20171207095045;
Dax Daring;;;;Dallas, Texas;2011;https://static.wikia.nocookie.net/prowrestling/images/e/eb/Dax_Daring.jpg/revision/latest/scale-to-width-down/252?cb=20141012143458;
Daz Black;;;;;2016;https://static.wikia.nocookie.net/prowrestling/images/0/06/Daz_Black.jpg/revision/latest/scale-to-width-down/350?cb=20210204023746;
Dazza;;;;Dunedoo, New South Wales;2018;https://static.wikia.nocookie.net/prowrestling/images/5/5b/Dazza_2.jpg/revision/latest/scale-to-width-down/350?cb=20191213015207;
DC Drake;;;September 16, 1957 (1957-09-16) (age 63);Lehigh Valley, Pennsylvania;1980;https://static.wikia.nocookie.net/prowrestling/images/4/40/DC_Drake.jpg/revision/latest/scale-to-width-down/350?cb=20101109151507;
DCT;6' 0";216 lbs;;;November 23, 2012;https://static.wikia.nocookie.net/prowrestling/images/9/9a/DCT.png/revision/latest/scale-to-width-down/350?cb=20180928133329;
DD Russell;;;;;;;
Deacon Frost;;;;;;;
Dead Man Walking;6 ft 3 in (1.90 m);330 lbs (150 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/1/1e/Dead_Man_Walking.jpg/revision/latest/scale-to-width-down/350?cb=20200306225451;
Deadbones Dawkins;6 ft 2 in (188 cm);235 lbs (107 kg);;Dublin;August 22, 2010;;
Dean Allmark;5 ft 9 in. (175 cm);180 lbs (82 kg);25 August, 1983 (1983-08-25) (age 37);Stoke-on-Trent, Staffordshire, England;21 January 2000;https://static.wikia.nocookie.net/prowrestling/images/9/94/Dean_Allmark.jpg/revision/latest/scale-to-width-down/275?cb=20130919142602;
Dean Ambrose;6 ft 2 in (1.88 m);225 lbs (102 kg);December 7, 1985 (1985-12-07) (age 35);Cincinnati, Ohio;June 2004;https://static.wikia.nocookie.net/prowrestling/images/8/85/Jon_Moxley.png/revision/latest/scale-to-width-down/333?cb=20190601041933;
Dean Brady;6' 0" (183 cm);229 lbs (104 kg);;Brisbane, Australia;2014;https://static.wikia.nocookie.net/prowrestling/images/2/22/Dean_Brady.jpg/revision/latest/scale-to-width-down/350?cb=20191116025815;
Dean Detton;;224 lbs (102 kg);27 June 1908(1908-06-27);Richmond, Utah;;https://static.wikia.nocookie.net/prowrestling/images/d/d5/Dean_Detton.jpg/revision/latest/scale-to-width-down/252?cb=20160411134541;
Dean Draven;6 ft 0 in (1.83 m);246 lbs (112 kg);;Sydney, Australia;1996;https://static.wikia.nocookie.net/prowrestling/images/0/0c/Draven1.jpg/revision/latest/scale-to-width-down/330?cb=20180927053001;
Dean Hart;6 ft 0 in (1.83 m);190 lbs (86 kg);January 3, 1954(1954-01-03);Calgary, Alberta, Canada;1973;https://static.wikia.nocookie.net/prowrestling/images/8/80/Dean-Hart.jpg/revision/latest/scale-to-width-down/277?cb=20090625013255;
Dean Ho;6';264 lbs.;1938;Honolulu, Hawaii, USA;April 1962;https://static.wikia.nocookie.net/prowrestling/images/d/da/Dean-Ho.jpg/revision/latest/scale-to-width-down/210?cb=20090527191600;
Dean Malenko;5 ft 10 in (1.78 m);212 lbs (96 kg);August 4, 1960 (1960-08-04) (age 60);Tampa, Florida;1979;https://static.wikia.nocookie.net/prowrestling/images/6/65/Dean_Malenko_Full.png/revision/latest/scale-to-width-down/184?cb=20120312130648;
Dean Rockwell;;;May 25, 1912;;;https://static.wikia.nocookie.net/prowrestling/images/a/af/Dean_Rockwell.jpg/revision/latest/scale-to-width-down/200?cb=20160407130707;
Dean Visk;6 ft 3 in (190 cm);275 lbs (125 kg);;Pittsburgh, Pennsylvania;1998;https://static.wikia.nocookie.net/prowrestling/images/4/4d/Dean_Visk.jpg/revision/latest/scale-to-width-down/252?cb=20140416115817;
DeAngelo Williams;;;April 25, 1983 (1983-04-25) (age 37);;;https://static.wikia.nocookie.net/prowrestling/images/f/f3/DeAngelo_Williams_2016.jpg/revision/latest/scale-to-width-down/240?cb=20170703054653;
Death Fly;;;;;;https://static.wikia.nocookie.net/prowrestling/images/b/b6/Death_Fly.jpg/revision/latest/scale-to-width-down/200?cb=20170103143616;
Death Row;6 ft 3 in. (190 cm);279 lbs (127 kg);;Florida;;;
Debo;6 ft 5 in. (196 cm);275 lbs (125 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/1/11/Debo.jpg/revision/latest/scale-to-width-down/333?cb=20131022213559;
Declan O'Connor;5 ft 11 in. (180 cm);196 lbs (89 kg);;Longsight, Manchester, England;;https://static.wikia.nocookie.net/prowrestling/images/f/f1/Declan_O%27Connor.jpg/revision/latest/scale-to-width-down/350?cb=20161022155201;
Decnis;5 ft 8 in. (173 cm);178 lbs (81 kg);July 18, 1978;Tetitlan, Guerrero;June 1999;https://static.wikia.nocookie.net/prowrestling/images/c/cf/Decnis.jpg/revision/latest/scale-to-width-down/252?cb=20151217114230;
Deeno;5 ft 10 in. (178 cm);180 lbs (82 kg);;Ontario;;;
Deimos;;268 lbs (122 kg);;Miami, Florida;2005;https://static.wikia.nocookie.net/prowrestling/images/a/a1/Deimos_-_0b49ecbd2d0663.jpg/revision/latest/scale-to-width-down/333?cb=20170524170652;
Deion Cruize;;;;Pittsburgh, Pennsylvania;;https://static.wikia.nocookie.net/prowrestling/images/7/74/Deion_Cruize.jpg/revision/latest/scale-to-width-down/252?cb=20141229143157;
Deja;;;;;;;
Deja Vu;;;;Tijuana, Baja California;2005;https://static.wikia.nocookie.net/prowrestling/images/7/7d/Deja_Vu.jpg/revision/latest/scale-to-width-down/350?cb=20200215164654;
DeJon Brown;;;;;;https://static.wikia.nocookie.net/prowrestling/images/c/ce/Dejon_Brown.jpg/revision/latest/scale-to-width-down/299?cb=20170103144543;
Del PC;5 ft 11 in. (180 cm);180 lbs (82 kg);;Dublin, Ireland;2006;;
Del Skinner;;;December 9, 1941(1941-12-09);Bridgetown, Barbados;1971;https://static.wikia.nocookie.net/prowrestling/images/9/94/Del_Skinner.jpg/revision/latest/scale-to-width-down/330?cb=20190627064118;
Del Taurino;6' 1" (185 cm);255 lbs (116 kg);1987;Australia;2008;https://static.wikia.nocookie.net/prowrestling/images/a/ac/Del_Taurino.jpg/revision/latest/scale-to-width-down/333?cb=20191110041023;
Del Wilkes;6 ft 5 in (1.96 m);275 lbs (125 kg);December 21, 1965 (1965-12-21) (age 55);Columbia, South Carolina;1988;https://static.wikia.nocookie.net/prowrestling/images/8/8e/Del-Wilkes.jpg/revision/latest/scale-to-width-down/252?cb=20081128015539;
Delirious;5 ft 10 in (1.78 m);200 lbs (91 kg);December 19, 1980 (1980-12-19) (age 40);Cape Girardeau, Missouri;July 19, 2001;https://static.wikia.nocookie.net/prowrestling/images/6/64/Delirious_bio.png/revision/latest/scale-to-width-down/300?cb=20160904020545;
Delor de Cabeza;;;;;;;
Delta;5 ft 9 in (1.77 m);180 lbs (80 kg);August 27, 1985 (1985-08-27) (age 35);Monterrey, Nuevo León;May 20, 2007 August 11, 2009;https://static.wikia.nocookie.net/prowrestling/images/d/da/Delta.jpg/revision/latest/scale-to-width-down/350?cb=20110903133100;
Delta Rush;;;;;;;
Demarcus James;;;;Portland, Oregon;2008;https://static.wikia.nocookie.net/prowrestling/images/f/fb/Demarcus_James.jpg/revision/latest/scale-to-width-down/350?cb=20161125035810;
Demencia;;;;;;https://static.wikia.nocookie.net/prowrestling/images/f/f9/Demencia.jpg/revision/latest/scale-to-width-down/281?cb=20200215171946;
Demented;;;;;;;
Demenzia;;;;Guadalupe, Nuevo Leon;2009;https://static.wikia.nocookie.net/prowrestling/images/b/b8/Demenzia.jpg/revision/latest/scale-to-width-down/252?cb=20150610192300;
Demitrius Bronson;5 ft 11 in (1.80 m);215 lb (98 kg);March 6, 1990 (1990-03-06) (age 30);Kent, Washington;March 5, 2017;https://static.wikia.nocookie.net/prowrestling/images/d/dc/Demitrius_Bronson.png/revision/latest/scale-to-width-down/350?cb=20180522015411;
Demolition Davies;6 ft 3 in (1.91 m);366 lb (166 kg);January 10, 1983 (1983-01-10) (age 38);Osnabruck, Lower Saxony, Germany;February 20, 2009;https://static.wikia.nocookie.net/prowrestling/images/c/ca/Demolition_Davies.jpg/revision/latest/scale-to-width-down/350?cb=20140515110521;
Demon Clown;;;;;;https://static.wikia.nocookie.net/prowrestling/images/c/c4/Demon_Clown.png/revision/latest/scale-to-width-down/294?cb=20170706140214;
Demonio del Caribe;;;;Monterrey, Nuevo Leon;;https://static.wikia.nocookie.net/prowrestling/images/b/ba/Demonio_del_Caribe.jpg/revision/latest/scale-to-width-down/350?cb=20161101154413;
Demonio Maya;;;;Guadalajara, Jalisco;April 25, 2008;https://static.wikia.nocookie.net/prowrestling/images/7/7a/Demonio_Maya.jpg/revision/latest/scale-to-width-down/260?cb=20160720121719;
Demonio Rojo;5 ft 9 in. (175 cm);198 lbs (90 kg);;Guadalajara, Jalisco;November 13, 2011;https://static.wikia.nocookie.net/prowrestling/images/7/7b/Demonio_Rojo.jpg/revision/latest/scale-to-width-down/200?cb=20160326192135;
Demus 3:16;5 ft 3 in (1.60 m);180 lbs (80 kg);August 28, 1980 (1980-08-28) (age 40);Tijuana, Mexico;1997;https://static.wikia.nocookie.net/prowrestling/images/8/8a/Peque%C3%B1o_Dami%C3%A1n_666.jpg/revision/latest/scale-to-width-down/329?cb=20111204150438;
Dennis Allen;5 ft 11 in (180 cm);220 lbs (110 kg);October 25, 1968;Catskill, New York;October 16, 1988;https://static.wikia.nocookie.net/prowrestling/images/4/44/Dennis_Allen.jpg/revision/latest/scale-to-width-down/200?cb=20170605135625;
Dennis Burke;;;;;;;
Dennis Coats;;;;;;;
Dennis Condrey;6 ft 0 in (1.83 m);250 lbs (113 kg);February 1, 1952 (1952-02-01) (age 69);Florence, Alabama;1973;https://static.wikia.nocookie.net/prowrestling/images/4/40/Dennis_Condrey.jpg/revision/latest/scale-to-width-down/350?cb=20100812164706;
Dennis Dempsey;;;;;;;
Dennis Diamond;;;;;;https://static.wikia.nocookie.net/prowrestling/images/5/5b/Dennis_Diamond.png/revision/latest/scale-to-width-down/350?cb=20161124143737;
Dennis Hall;5' 11" (180 cm);264 lbs (120 kg);;New Castle, Indiana;1960;https://static.wikia.nocookie.net/prowrestling/images/2/28/Dennis_Hall.jpg/revision/latest/scale-to-width-down/200?cb=20171223120621;
Dennis Hill;;;;;;https://static.wikia.nocookie.net/prowrestling/images/c/c9/Dennis_Hill.jpg/revision/latest/scale-to-width-down/200?cb=20170103150222;
Dennis Knight;6 ft 3 in (1.91 m);288 lbs (131 kg);December 26, 1968 (1968-12-26) (age 52);Biggers, Arkansas;1988;https://static.wikia.nocookie.net/prowrestling/images/7/75/Dennis-Knight.jpg/revision/latest/scale-to-width-down/350?cb=20080928070341;
Dennis McCaslin;;;;;;;
Dennis Miller (Wrestler);;;;;;;
Dennis Reaper;;;;;;https://static.wikia.nocookie.net/prowrestling/images/e/e9/Dennis_Reaper.jpg/revision/latest/scale-to-width-down/200?cb=20170103150415;
Dennis Rodman;6 ft 8 in (2.03 m);240 lbs (110 kg);May 13, 1961 (1961-05-13) (age 59);Trenton, New Jersey;;https://static.wikia.nocookie.net/prowrestling/images/6/6c/Dennis_Rodman.jpg/revision/latest/scale-to-width-down/350?cb=20090825151029;
Dennis Stamp;6 ft 2 in (1.88 m);238 lbs (108 kg);December 6, 1946(1946-12-06);Tulsa, Oklahoma;1971;https://static.wikia.nocookie.net/prowrestling/images/1/14/Dennis_Stamp_1.jpg/revision/latest/scale-to-width-down/180?cb=20130822023651;
Denny Brown;5 ft 10 in (1.78 m);230 lbs (104 kg);;Honolulu, Hawaii;1980;https://static.wikia.nocookie.net/prowrestling/images/a/a8/Denny_Brown_1.jpg/revision/latest/scale-to-width-down/221?cb=20120508015945;
Denny Parton;;;;;;;
Denton Blackwell;6 ft 4 in (1.93 m);264 lbs (120 kg);October 8;San Antonio, Texas;November 29, 2012;https://static.wikia.nocookie.net/prowrestling/images/d/da/Denton_Blackwell.jpg/revision/latest/scale-to-width-down/333?cb=20130208143754;
Denzel Dejournette;6 ft 2 in (1.88 m);260 lbs (118 kg);;Winston Salem, North Carolina;October 27, 2018;https://static.wikia.nocookie.net/prowrestling/images/4/45/Denzel_Dejournette_-_WWE2020.png/revision/latest/scale-to-width-down/328?cb=20200828173438;
Deon Johnson;;251 lbs (114 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/9/9b/Deon_Johnson.jpg/revision/latest/scale-to-width-down/252?cb=20151208131432;
Deonn Rusman;;;;Wasilla, Alaska;September 28, 2018;https://static.wikia.nocookie.net/prowrestling/images/3/33/Deonn_Rusman_-_61443213.jpg/revision/latest/scale-to-width-down/312?cb=20191010180037;
Deonta Davis;;;;Louisville, Kentucky;;https://static.wikia.nocookie.net/prowrestling/images/3/32/Deonta_Davis.jpg/revision/latest/scale-to-width-down/252?cb=20160718151511;
Deputy Dog;6 ft 1 in. (185 cm);361 lbs (164 kg);;USA;1990;;
Deranged;5 ft 8 in (1.70 m);120 lbs (64 kg);July 3, 1984 (1984-07-03) (age 36);;February 8, 2000;https://static.wikia.nocookie.net/prowrestling/images/8/87/Deranged.jpg/revision/latest/scale-to-width-down/252?cb=20110119151126;
Derek Dempsey;;;;Finderne, New Jersey;July 23, 2005;;
Derek Direction;;;;Cleveland, Ohio;;https://static.wikia.nocookie.net/prowrestling/images/e/e1/Derek_Direction.jpg/revision/latest/scale-to-width-down/333?cb=20141229190808;
Derek Domino;6 ft 0 in (1.83 m);240 lbs (109 kg);;South Philadelphia, Pennsylvania;1992;https://static.wikia.nocookie.net/prowrestling/images/0/03/Derek_Domino.jpg/revision/latest/scale-to-width-down/350?cb=20161010152315;
Derek Drexl;5 ft 11 in. (180 cm);187 lbs (85 kg);;Detroit, Michigan;;https://static.wikia.nocookie.net/prowrestling/images/f/f6/47a4cc38b3127cce98541a11de1b00000035100AZtWbVi4Zt2eA.jpeg/revision/latest/scale-to-width-down/350?cb=20150228051523;
Derek Foore;6 ft 0 in;230 lbs;;;2011 (WWE);https://static.wikia.nocookie.net/prowrestling/images/e/e3/Derek_Foore.jpg/revision/latest/scale-to-width-down/200?cb=20110710111610;
Derek Frazier;5 ft 11 in (1.80 m);174 lbs (79 kg);;Baltimore, Maryland;2001;https://static.wikia.nocookie.net/prowrestling/images/9/9e/Derek_Frazier.jpg/revision/latest/scale-to-width-down/350?cb=20140409004402;
Derek Ryze;5 ft 6 in. (1.67 m);174 lbs (79 kg);;Hudson, North Carolina;October 25, 2006;https://static.wikia.nocookie.net/prowrestling/images/e/e5/Derek_Ryze.jpg/revision/latest/scale-to-width-down/252?cb=20141212143147;
Derek Sanders;6 ft 1 in (1.85 m);227 lb (103 kg);;Sunset Beach, California;October 9, 2004;https://static.wikia.nocookie.net/prowrestling/images/d/d9/Derek_Sanders_-_b3f172_29.jpg/revision/latest/scale-to-width-down/250?cb=20150418233911;
Derek Selsvold;;;;;;;
Derek St. Holmes;6 ft 0 in. (183 cm);224 lbs (102 kg);;Janesville, Wisconsin;;https://static.wikia.nocookie.net/prowrestling/images/3/3c/Derek_St._Holmes.jpg/revision/latest/scale-to-width-down/252?cb=20140320133824;
Derek Stone;6 ft 2 in (1.88 m);251 lbs (114 kg);;Denver, Colorado;1993;https://static.wikia.nocookie.net/prowrestling/images/f/f2/Derek_Stone-3.jpg/revision/latest/scale-to-width-down/350?cb=20131005201754;
Derek Synklaire;5 ft 3 in.;140 lbs.;;Rochester, New York;;https://static.wikia.nocookie.net/prowrestling/images/e/ef/Derek_Synklaire.jpg/revision/latest/scale-to-width-down/200?cb=20150714135413;
Derek Wayne;;;;Lansdowne, Maryland;;https://static.wikia.nocookie.net/prowrestling/images/4/4f/Derek_Wayne.jpg/revision/latest/scale-to-width-down/200?cb=20170520134619;
Derek Wylde;5 ft 11 in (1.80 m);189 lbs (86 kg);;Niagara Falls, Ontario;1996;https://static.wikia.nocookie.net/prowrestling/images/9/9c/Derek_Wylde.jpg/revision/latest/scale-to-width-down/252?cb=20131027145406;
Derik Billings;;240 lbs (109 kg);;Princeton, West Virginia;2005;https://static.wikia.nocookie.net/prowrestling/images/2/23/Derik_Billings.jpg/revision/latest/scale-to-width-down/252?cb=20141008015711;
Derric Hamilton;5 ft 8 in. (173 cm);211 lbs (96 kg);;Carleton Place, Ontario, Canada;January 30, 2010;https://static.wikia.nocookie.net/prowrestling/images/3/39/Derric_Hamilton.jpg/revision/latest/scale-to-width-down/252?cb=20141229130549;
Derrick Dukes;;;;;;;
Derrick Jannetty;5 ft 8 in (1.73 m);210 lb (95 kg);June 18, 1985 (1985-06-18) (age 35);Saratoga Springs, Utah;May 28, 2005;https://static.wikia.nocookie.net/prowrestling/images/1/16/Derrick_Jannetty_UCW_full_photo.png/revision/latest/scale-to-width-down/238?cb=20140809142038;
Derrick King;5 ft 10 in. (178 cm);200 lbs (91 kg);;Memphis, Tennessee;;https://static.wikia.nocookie.net/prowrestling/images/a/ae/Derrick_King.jpg/revision/latest/scale-to-width-down/252?cb=20150316134708;
Derrick Neal;5 ft 10 in. (178 cm);;;Bowling Green, Kentucky;;https://static.wikia.nocookie.net/prowrestling/images/4/45/Derrick_Neal_1.jpg/revision/latest/scale-to-width-down/300?cb=20130910142216;
Derrick Neikirk;6 ft 4 in. (194 cm);244 lbs (111 kg);September 5, 1974 (1974-09-05) (age 46);Dayton, Ohio;2001;https://static.wikia.nocookie.net/prowrestling/images/2/22/Derrick_Neikirk.jpg/revision/latest/scale-to-width-down/252?cb=20131017142830;
DeSean Bishop;6 ft 6 in. (198 cm);242 lbs (110 kg);;Aurora, Illinois;;https://static.wikia.nocookie.net/prowrestling/images/9/96/Desean_bishop2011feb16crawlCaptureFCW.jpg/revision/latest/scale-to-width-down/172?cb=20130206225206;
Don DeSilva;;;;;;;
Desirable Dustin;5 ft 11 in (1.80 m);189 lbs (86 kg);January 4, 1985 (1985-01-04) (age 36);Belleville, New Jersey;February 22, 2008;https://static.wikia.nocookie.net/prowrestling/images/2/2d/Desirable_Dustin.jpg/revision/latest/scale-to-width-down/200?cb=20150515211345;
Desmond Monroe;6' 0" (183 cm);161 lbs (73 kg);February 20, 1988;Queens, NY, USA;June 2012;https://static.wikia.nocookie.net/prowrestling/images/e/e4/IMG_8318.jpg/revision/latest/scale-to-width-down/333?cb=20200407113132;
Deuce;6 ft 1 in (1.85 m);228 lbs (103 kg);September 1, 1971 (1971-09-01) (age 49);La'ie, Hawaii;2000;https://static.wikia.nocookie.net/prowrestling/images/3/3c/Sim_Snuka.png/revision/latest/scale-to-width-down/299?cb=20150214133526;
Deven Michaels;6 ft 0 in (1.83 m);216 lbs (98 kg);June 1, 1981;Punxsutawney, Pennsylvania;2001;https://static.wikia.nocookie.net/prowrestling/images/7/79/Snakeman1.jpg/revision/latest/scale-to-width-down/331?cb=20110516185504;
Devil Bhudakahn;5 ft. 8 in. (173 cm);185 lbs (84 kg);;Homestead, Pennsylvania;1998;https://static.wikia.nocookie.net/prowrestling/images/0/0c/Devil_Bhudakahn.jpg/revision/latest/scale-to-width-down/252?cb=20141229043043;
Devilman;5 ft 10 in. (178 cm);200 lbs (91 kg);;Chatham, Kent;2002;https://static.wikia.nocookie.net/prowrestling/images/8/89/Devilman.jpg/revision/latest/scale-to-width-down/200?cb=20171105144722;
Devin Blaze;5 ft 10 in (178 cm);147 lbs (67 kg);;Philadelphia, Pennsylvania;August 14, 2010;https://static.wikia.nocookie.net/prowrestling/images/f/f9/Devin_Blaze.png/revision/latest/scale-to-width-down/350?cb=20141005230109;
Devin Carter;6 ft 2 in. (188 cm);222 lbs (101 kg);;Iowa;;https://static.wikia.nocookie.net/prowrestling/images/a/a9/Devin_Carter.jpg/revision/latest/scale-to-width-down/250?cb=20161221141443;
Devin Cutter;5 ft 10 in. (177 cm);279 lbs (127 kg);;Alton, Illinois;;https://static.wikia.nocookie.net/prowrestling/images/a/a0/Devin_Cutter.jpg/revision/latest/scale-to-width-down/252?cb=20140701115745;
Devin Daniels;;;;;;https://static.wikia.nocookie.net/prowrestling/images/4/4b/Devin_Daniels.jpg/revision/latest/scale-to-width-down/200?cb=20170819140121;
Devin Driscoll;6 ft 5 in (1.96 m);227 lbs (103 kg);1982;Knoxville, Tennessee;2007;https://static.wikia.nocookie.net/prowrestling/images/f/f4/Devin_Driscoll.jpg/revision/latest/scale-to-width-down/199?cb=20150606234247;
Devious Dave;;;;;;https://static.wikia.nocookie.net/prowrestling/images/3/38/Devious_Dave.jpg/revision/latest/scale-to-width-down/200?cb=20170610145255;
Devon Michaels;;231 lbs (105 kg);;Dallas, Texas;;;
Devon Monroe (Baltimore);;;;;;https://static.wikia.nocookie.net/prowrestling/images/6/61/Devon_Monroe_1.jpg/revision/latest/scale-to-width-down/180?cb=20130822160957;
Devon Monroe (MN);;;;Minneapolis, Minnesota;2018;https://static.wikia.nocookie.net/prowrestling/images/1/15/Devon_Monroe.jpg/revision/latest/scale-to-width-down/317?cb=20200119033238;
Devon Moore;5 ft 10 in (179 cm);180 lbs (82 kg);October 1;Philadelphia, Pennsylvania;November 30, 2001;https://static.wikia.nocookie.net/prowrestling/images/1/14/Devon_Moore.jpg/revision/latest/scale-to-width-down/252?cb=20131201150417;
