3.0;;;;;;https://static.wikia.nocookie.net/prowrestling/images/1/11/Matt_Martel_Chase_Parker_WWE_Sept_5-19.jpg/revision/latest/scale-to-width-down/350?cb=20190908145406;
Rusev;6 ft 0 in (1.83 m);304 lbs (138 kg);December 25, 1985 (1985-12-25) (age 35);Plovdiv, Bulgaria;November 22, 2008;https://static.wikia.nocookie.net/prowrestling/images/b/b1/Rusev_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180727163759;
Sammy Guevara;5 ft 11 in (1.80 m);189 lbs (86 kg);July 28, 1993 (1993-07-28) (age 27);Houston, Texas;January 6, 2013;https://static.wikia.nocookie.net/prowrestling/images/3/3c/SammyG.jpg/revision/latest/scale-to-width-down/300?cb=20180121190657;
Scott Dawson;5 ft 11 in (1.80 m);233 lbs (106 kg);June 30, 1984 (1984-06-30) (age 36);Whiteville, North Carolina;August 2004;https://static.wikia.nocookie.net/prowrestling/images/b/b3/Scott_Dawson.png/revision/latest/scale-to-width-down/184?cb=20140902164331;
Serena Deeb;5 ft 4 in (1.63 m);130 lbs (58 kg);June 29, 1986 (1986-06-29) (age 34);Oakton, Virginia;March 2005;https://static.wikia.nocookie.net/prowrestling/images/1/13/Serena_Deeb_-_AEW2020.jpg/revision/latest/scale-to-width-down/350?cb=20201120183131;
Shanna;5 ft 5 in (1.65 m);138 lb (63 kg);July 8, 1982 (1982-07-08) (age 38);Lisbon, Portugal;2006;https://static.wikia.nocookie.net/prowrestling/images/2/22/Alexandra_Barrulas_-_10406774.jpg/revision/latest/scale-to-width-down/334?cb=20141027133918;
SoCal Uncensored;;;;;;https://static.wikia.nocookie.net/prowrestling/images/1/14/SoCal_Uncensored.jpeg/revision/latest/scale-to-width-down/276?cb=20180310195716;
Sonny Kiss;5 ft 8 in (1.73 m);185 lbs (84 kg);December 11, 1993 (1993-12-11) (age 27);Jersey City, New Jersey;September 2013;https://static.wikia.nocookie.net/prowrestling/images/1/14/Sonny_Kiss.jpeg/revision/latest/scale-to-width-down/334?cb=20200320034344;
Sting;6 ft 2 in (1.88 m);250 lbs (114 kg);March 20, 1959 (1959-03-20) (age 61);Omaha, Nebraska;November 28, 1985;https://static.wikia.nocookie.net/prowrestling/images/1/14/Sting_2_Full_20150226.png/revision/latest/scale-to-width-down/170?cb=20150303220942;
Stu Grayson;5 ft 10 in (1.78 m);185 lbs (85 kg);February 25, 1989 (1989-02-25) (age 31);Victoriaville, Quebec, Canada;September 2005;https://static.wikia.nocookie.net/prowrestling/images/9/9f/Stu_Grayson_-_12279156.jpg/revision/latest/scale-to-width-down/350?cb=20151127045147;
Taynara Conti;5 ft 5 in (1.65 m);126 lbs (57 kg);June 9, 1995 (1995-06-09) (age 25);Rio de Janeiro, Brazil;April 1, 2017;https://static.wikia.nocookie.net/prowrestling/images/2/23/Taynara_Conti_stat2.png/revision/latest/scale-to-width-down/219?cb=20190329194452;
Taz;5 ft 9 in (1.75 m);240 lbs (110 kg);October 1, 1967 (1967-10-01) (age 53);Brooklyn, New York;June 3, 1987;https://static.wikia.nocookie.net/prowrestling/images/f/f6/Tazz.png/revision/latest/scale-to-width-down/170?cb=20130627133545;
The Inner Circle;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/86/The_Inner_Circle_-_4059.jpg/revision/latest/scale-to-width-down/350?cb=20191010005337;
The Young Bucks;Matt Jackson: 5'10" Nick Jackson: 5'10";Matt Jackson: 172lbs Nick Jackson: 178lbs;March 13, 1985 (Matt) July 28, 1989 (Nick);Montebello, California;August 2004;https://static.wikia.nocookie.net/prowrestling/images/7/71/92C87F15-E35F-45DB-ACE7-551452B0A886.jpeg/revision/latest/scale-to-width-down/350?cb=20180809151700;
Tony Schiavone;5 ft 8 in (1.73 m);185 lbs (84 kg);November 7, 1957 (1957-11-07) (age 63);Craigsville, Virginia;1983;https://static.wikia.nocookie.net/prowrestling/images/4/48/Tony-Schiavone.jpg/revision/latest/scale-to-width-down/269?cb=20090527000149;
Top Flight;;;;;;https://static.wikia.nocookie.net/prowrestling/images/4/49/Top_Flight.jpg/revision/latest/scale-to-width-down/350?cb=20201224102515;
Trent Baretta;6 ft 1 in (1.85 m);230 lbs (104 kg);March 30, 1987 (1987-03-30) (age 33);Mount Sinai, New York;July 10, 2004;https://static.wikia.nocookie.net/prowrestling/images/0/0d/Trent_-_b56dc68d3b27e4bb.jpg/revision/latest/scale-to-width-down/336?cb=20200220033330;
Tully Blanchard;5 ft 10 in (178 cm);222 lbs (101 kg);January 22, 1954 (1954-01-22) (age 67);Calgary, Alberta, Canada;1975;https://static.wikia.nocookie.net/prowrestling/images/b/bb/Tullyblanchard_1_full.png/revision/latest/scale-to-width-down/184?cb=20130802234219;
Tye Dillinger;6 ft 3 in (1.91 m);235 lbs (107 kg);February 19, 1981 (1981-02-19) (age 40);St. Catharines, Ontario, Canada;2001;https://static.wikia.nocookie.net/prowrestling/images/7/7c/Shawn_Spears_-_2921937732.jpg/revision/latest/scale-to-width-down/257?cb=20190902113424;
Vickie Guerrero;5 ft 6 in (1.68 m);185 lbs (84 kg);April 16, 1968 (1968-04-16) (age 52);El Paso, Texas;2005;https://static.wikia.nocookie.net/prowrestling/images/4/41/Vickie_Guerrero_Full.png/revision/latest/scale-to-width-down/170?cb=20120313102622;
Wardlow;6 ft 2 in (1.88 m);267 lbs (121 kg);January 19, 1988 (1988-01-19) (age 33);Cleveland, Ohio;March 15, 2014;https://static.wikia.nocookie.net/prowrestling/images/9/9a/Wardlow_-_EeXIhbFXsAAeDcO.jpg/revision/latest/scale-to-width-down/350?cb=20201225161350;
Will Hobbs;6 ft 1 in (1.85 m);270 lbs (123 kg);;Palo Alto, California;July 18, 2009;https://static.wikia.nocookie.net/prowrestling/images/6/6e/Will_Hobbs.jpeg/revision/latest/scale-to-width-down/350?cb=20200917161323;
Aleister Black;6 ft 0 in (1.83 m);205 lbs (93 kg);May 19, 1985 (1985-05-19) (age 35);Alkmaar, Netherlands;June 2002;https://static.wikia.nocookie.net/prowrestling/images/6/69/Aleister_Black_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170402111730;
Andrade Almas;5 ft 11 in (1.80 m);180 lbs (82 kg);November 3, 1989 (1989-11-03) (age 31);Gómez Palacio, Durango, Mexico;October 3, 2003;https://static.wikia.nocookie.net/prowrestling/images/9/92/Andrade_Stat3.png/revision/latest/scale-to-width-down/219?cb=20190615073052;
Big E;5 ft 11 in (1.80 m);286 lbs (130 kg);March 1, 1986 (1986-03-01) (age 34);Tampa, Florida;2009;https://static.wikia.nocookie.net/prowrestling/images/f/f5/Big_E_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180727165607;
Bo Dallas;6 ft 1 in (1.85 m);225 lbs (102 kg);May 25, 1990 (1990-05-25) (age 30);Brooksville, Florida;December 2008;https://static.wikia.nocookie.net/prowrestling/images/b/bd/Bo_Dallas_stat_photo_2017.png/revision/latest/scale-to-width-down/219?cb=20170919203700;
Drew McIntyre;6 ft 5 in (1.96 m);265 lbs (120 kg);June 6, 1985 (1985-06-06) (age 35);Ayr, Scotland;2001;https://static.wikia.nocookie.net/prowrestling/images/2/2b/Drew_McIntyre--stat2.png/revision/latest/scale-to-width-down/219?cb=20190615072128;
Finn Bálor;5 ft 11 in (1.80 m);180 lbs (82 kg);July 25, 1981 (1981-07-25) (age 39);Bray, Ireland;June 2000;https://static.wikia.nocookie.net/prowrestling/images/e/e5/Finn_Balor_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180727164031;
Johnny Gargano;5 ft 10 in (1.78 m);198 lb (90 kg);August 14, 1987 (1987-08-14) (age 33);Cleveland, Ohio;2005;https://static.wikia.nocookie.net/prowrestling/images/d/d6/Johnny_Gargano_stat_photo_2018.png/revision/latest/scale-to-width-down/219?cb=20180217004030;
Keith Lee;6 ft 2 in (1.88 m);340 lbs (154 kg);November 8, 1984 (1984-11-08) (age 36);Wichita Falls, Texas;February 2005;https://static.wikia.nocookie.net/prowrestling/images/d/dc/Keith_Lee_stat_photo1.png/revision/latest/scale-to-width-down/219?cb=20180817051920;
Kevin Kross;6 ft 3 in (1.91 m);264 lbs (120 kg);July 19, 1985 (1985-07-19) (age 35);New York, New York;September 6, 2014;https://static.wikia.nocookie.net/prowrestling/images/0/09/Karrion_Kross_Stat.png/revision/latest/scale-to-width-down/320?cb=20200508023448;
Kevin Owens;6 ft 0 in (1.83 m);266 lbs (121 kg);May 7, 1984 (1984-05-07) (age 36);Marieville, Quebec, Canada;May 7, 2000;https://static.wikia.nocookie.net/prowrestling/images/b/b1/Kevin_Owens_stat_photo_2017.png/revision/latest/scale-to-width-down/219?cb=20170708110903;
Neville;5 ft 9 in (1.75 m);194 lbs (87 kg);August 22, 1986 (1986-08-22) (age 34);Newcastle, England;March 27, 2004;https://static.wikia.nocookie.net/prowrestling/images/7/75/Neville_%282017%29.png/revision/latest/scale-to-width-down/219?cb=20170107195856;
Robert Roode;6 ft 0 in (1.83 m);235 lbs (107 kg);May 11, 1977 (1977-05-11) (age 43);Peterborough, Ontario, Canada;June 1998;https://static.wikia.nocookie.net/prowrestling/images/3/38/Bobby_Roode_Stat_Photo.png/revision/latest/scale-to-width-down/219?cb=20160806113803;
Sami Zayn;6 ft 1 in (1.85 m);205 lbs (93 kg);July 12, 1984 (1984-07-12) (age 36);Laval, Quebec, Canada;March 1, 2002;https://static.wikia.nocookie.net/prowrestling/images/8/8f/Sami_Zayn_stat.png/revision/latest/scale-to-width-down/219?cb=20160727224310;
Samoa Joe;6 ft 2 in (1.88 m);280 lbs (130 kg);March 17, 1979 (1979-03-17) (age 41);Orange County, California;1999;https://static.wikia.nocookie.net/prowrestling/images/c/c9/Samoa_Joe_06_2015.png/revision/latest/scale-to-width-down/232?cb=20150629174743;
Seth Rollins;6 ft 2 in (1.87 m);217 lbs (98 kg);May 28, 1986 (1986-05-28) (age 34);Davenport, Iowa;2005 (as Tyler Black), May 25, 2007 (as he know him now);https://static.wikia.nocookie.net/prowrestling/images/0/07/MessiahSethRollins.png/revision/latest/scale-to-width-down/243?cb=20200915160427;
Shinsuke Nakamura;6 ft 2 in (1.88 m);229 lbs (103 kg);February 24, 1980 (1980-02-24) (age 41);Mineyama, Kyoto, Japan;August 29, 2002;https://static.wikia.nocookie.net/prowrestling/images/d/dd/Shinsuke_Nakamura2.png/revision/latest/scale-to-width-down/219?cb=20191026030215;
Tommaso Ciampa;5 ft 11 in (1.80 m);201 lbs (91 kg);May 8, 1985 (1985-05-08) (age 35);Boston, Massachusetts;January 2005;https://static.wikia.nocookie.net/prowrestling/images/9/97/Tommaso_Ciampa_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180303004407;
Bayley;5 ft 6 in (1.63 m);125 lbs (54 kg);June 15, 1989 (1989-06-15) (age 31);San Jose, California;April, 2008;https://static.wikia.nocookie.net/prowrestling/images/9/9c/Bayley_Heel.png/revision/latest/scale-to-width-down/164?cb=20200521015940;
Charlotte;5 ft 10 in (1.78 m);144 lbs (65 kg);April 5, 1986 (1986-04-05) (age 34);Charlotte, North Carolina;2012;https://static.wikia.nocookie.net/prowrestling/images/6/68/Charlotte_flair_2017.png/revision/latest/scale-to-width-down/165?cb=20171117174918;
Ember Moon;5 ft 1 in (1.55 m);120 lbs (54 kg);August 31, 1988 (1988-08-31) (age 32);Garland, Texas;2007;https://static.wikia.nocookie.net/prowrestling/images/b/b1/Ember_Moon.png/revision/latest/scale-to-width-down/350?cb=20210223074623;
Io Shirai;5 ft 1½ in (1.56 m);121 lbs (55 kg);May 8, 1990 (1990-05-08) (age 30);Kanto, Japan;March 4, 2007;https://static.wikia.nocookie.net/prowrestling/images/1/1f/Io_Shirai_stat2.png/revision/latest/scale-to-width-down/219?cb=20190914072647;
Kairi Sane;5 ft 1 in (1.55 m);114 lbs (52 kg);September 23, 1988 (1988-09-23) (age 32);Hikari, Yamaguchi, Japan;January 7, 2012;https://static.wikia.nocookie.net/prowrestling/images/c/c8/Kairi_Sane_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170913055312;
Paige;5 ft 8 in (1.73 m);120 lbs (54 kg);August 17, 1992 (1992-08-17) (age 28);Norwich, England, UK;2005;https://static.wikia.nocookie.net/prowrestling/images/c/c4/Paige_Stat_Photo.png/revision/latest/scale-to-width-down/219?cb=20160422120338;
Rhea Ripley;5 ft 8 in (1.73 m);137 lbs (62 kg);October 11, 1996 (1996-10-11) (age 24);Adelaide, Australia;June 29, 2013;https://static.wikia.nocookie.net/prowrestling/images/f/f2/Rhea_Ripley_-_839bd9414f01.png/revision/latest/scale-to-width-down/219?cb=20191102024132;
Sasha Banks;5 ft 5 in (1.65m);114 lbs (52 kg);January 26, 1992 (1992-01-26) (age 29);Fairfield, California;August 8, 2010;https://static.wikia.nocookie.net/prowrestling/images/0/05/SashaBanks_ReturnRender_2019.png/revision/latest/scale-to-width-down/260?cb=20200513181848;
Shayna Baszler;5 ft 7 in (1.70 m);136 lbs (62 kg);August 8, 1980 (1980-08-08) (age 40);Sioux Falls, South Dakota;September 26, 2015;https://static.wikia.nocookie.net/prowrestling/images/a/a4/Shayna_Baszler_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20180217004923;
Sheamus;6 ft 6 in (1.98 m);267 lbs (121 kg );January 28, 1978 (1978-01-28) (age 43);Clonsilla, Dublin, Ireland;May 2002;https://static.wikia.nocookie.net/prowrestling/images/9/99/Sheamus_2016.png/revision/latest/scale-to-width-down/219?cb=20161223123807;
Sheik Al-Aziz;5 ft 11 in. (1.80 m);187 lbs (85 kg);;Netherlands;2007;https://static.wikia.nocookie.net/prowrestling/images/5/58/Sheik.jpg/revision/latest/scale-to-width-down/270?cb=20150916141116;
Sheik Ali Shikar;;;;;;;
Sheik Khan Abadi;5 ft 8 in (173 cm);161 (73 kg);;Oakland, California;September 30, 2005;https://static.wikia.nocookie.net/prowrestling/images/b/b6/Sheik_Khan_Abadi.jpg/revision/latest/scale-to-width-down/252?cb=20150808152433;
Sheldon Jean;6 ft 2 in (1.88 m);213 lbs (97 kg);;Ottawa, Ontario, Canada;November 26, 2016;https://static.wikia.nocookie.net/prowrestling/images/8/8a/Sheldon_Jean_-_09162017.jpg/revision/latest/scale-to-width-down/221?cb=20190622033354;
Shelton Benjamin;6 ft 2 in (1.88 m);248 lbs (112 kg);July 9, 1975 (1975-07-09) (age 45);Orangeburg, South Carolina;November 14, 2000;https://static.wikia.nocookie.net/prowrestling/images/4/45/Shelton_Benjamin_stat_photo.png/revision/latest/scale-to-width-down/219?cb=20170915013323;
Sherdell Taylor;;;;;;;
Sherman Tank;6 ft 0 in (1.83 m);367 lbs (159 kg);April 30, 1977 (1977-04-30) (age 43);Canton, Ohio;1995;https://static.wikia.nocookie.net/prowrestling/images/4/49/Sherman_Tank_1.jpg/revision/latest/scale-to-width-down/260?cb=20130921171851;
Shifty;;;;;;;
Shigehiro Irie;5 ft 8 in. (173 cm);253 lbs (115 kg);March 28, 1988 (1988-03-28) (age 32);Osaka, Japan;April 30, 2008;https://static.wikia.nocookie.net/prowrestling/images/6/6e/Shigehiro_Irie.jpg/revision/latest/scale-to-width-down/252?cb=20141012124710;
Shigemasa Kanaya;5 ft 11 in (180 cm);238 lbs (108 kg);January 27, 1982 (1982-01-27) (age 39);Osaka, Japan;November 11, 2006;https://static.wikia.nocookie.net/prowrestling/images/c/cd/Zeus_AJPW.png/revision/latest/scale-to-width-down/225?cb=20200415004553;
Shigeno Shima;5 ft 10 in. (177 cm);198 lbs (90 kg);July 12, 1973;Niigata, Japan;September 25, 2011;https://static.wikia.nocookie.net/prowrestling/images/7/73/Shigeno_Shima.jpg/revision/latest/scale-to-width-down/200?cb=20181126152839;
Shiloh Greaves;;;May 23, 1994 (1994-05-23) (age 26);Los Angeles, California;;https://static.wikia.nocookie.net/prowrestling/images/c/c5/Shiloh_Greaves_-_97ojgk.jpg/revision/latest/scale-to-width-down/350?cb=20170823022735;
Shiloh Jonze;5 ft 9 in (1.75 m);190 lbs (86 kg);February 13, 1985 (1985-02-13) (age 36);Seattle, Washington;January 26, 2008;https://static.wikia.nocookie.net/prowrestling/images/5/57/Shiloh_Jonze.png/revision/latest/scale-to-width-down/350?cb=20131014143536;
Shin Suzuki;;;;Tochigi, Japan;;https://static.wikia.nocookie.net/prowrestling/images/1/10/Shin_Suzuki.jpg/revision/latest/scale-to-width-down/200?cb=20170520135813;
Shingo Takagi;5 ft 10 in (1.78 m);183 lbs (83 kg);November 21, 1982 (1982-11-21) (age 38);Ch??, Yamanashi, Japan;October 3, 2004;https://static.wikia.nocookie.net/prowrestling/images/9/94/ShingoTakagi_NJPW.png/revision/latest/scale-to-width-down/213?cb=20181129072909;
Shinichi Nakano;6 ft 1 in. (185 cm);242 lbs (110 kg);;Yokohama, Kanagawa, Japan;March 1, 1980;https://static.wikia.nocookie.net/prowrestling/images/d/d5/Shinichi_Nakano.jpg/revision/latest/scale-to-width-down/252?cb=20151113151726;
Shinichi Suzukawa;;;;;;https://static.wikia.nocookie.net/prowrestling/images/9/99/Shinichi_Suzukawa.jpg/revision/latest/scale-to-width-down/200?cb=20170819142531;
Shinji;;;;;;;
Shinjiro Otani;5 ft 11 in (1.80 m);236 lbs (107 kg);July 21, 1972 (1972-07-21) (age 48);Yamaguchi City, Yamaguchi Prefecture, Japan;1992;https://static.wikia.nocookie.net/prowrestling/images/f/f9/03.jpg/revision/latest/scale-to-width-down/197?cb=20100312191659;
SHINOBI;;;January 5, 1972;Tottori, Japan;July 1994;;
Shinobu;5 ft 9 in. (173 cm);172 lbs (78 kg);;Tome, Miyagi, Japan;June 6, 2004;https://static.wikia.nocookie.net/prowrestling/images/c/c9/Shinobu.jpg/revision/latest/scale-to-width-down/252?cb=20150421235346;
Shinsuke Nakamura;6 ft 2 in (1.88 m);229 lbs (103 kg);February 24, 1980 (1980-02-24) (age 41);Mineyama, Kyoto, Japan;August 29, 2002;https://static.wikia.nocookie.net/prowrestling/images/d/dd/Shinsuke_Nakamura2.png/revision/latest/scale-to-width-down/219?cb=20191026030215;
Shinya Hashimoto;6 ft 0 in (1.83 m);290 lbs (132 kg);July 3, 1965(1965-07-03);Toki City, Gifu, Japan;September 1, 1984;https://static.wikia.nocookie.net/prowrestling/images/f/f8/Hashimoto.jpg/revision/latest/scale-to-width-down/240?cb=20100512191109;
Shiori Asahi;5 ft 9 in (1.75 m);170 lbs (78 kg);February 17, 1978 (1978-02-17) (age 43);Tsu, Fukuoka, Japan;July 9, 2002;https://static.wikia.nocookie.net/prowrestling/images/f/ff/Shiori_Asahi.jpg/revision/latest/scale-to-width-down/271?cb=20130809211829;
Shirley Doe;5 ft 10 in (178 cm);220 lbs (100 kg);;Pittsburgh, Pennsylvania;August 22, 1995;https://static.wikia.nocookie.net/prowrestling/images/4/40/Shirley_Doe.jpg/revision/latest/scale-to-width-down/252?cb=20141229043543;
Shiro Koshinaka;6 ft 1 in (1.85 m);230 lbs (104 kg);September 3, 1958 (1958-09-03) (age 62);Tokyo, Japan;March 5, 1979;https://static.wikia.nocookie.net/prowrestling/images/c/c4/Shiro_Koshinaka.jpg/revision/latest/scale-to-width-down/200?cb=20120619152311;
Shiro Tomoyose;5 ft 7 in. (170 cm);209 lbs (95 kg);;Okinawa, Japan;May 30, 2015;;
Shitty;5 ft 10 in. (178 cm);207 lbs (94 kg);;Canada;;https://static.wikia.nocookie.net/prowrestling/images/7/7d/Shitty.jpg/revision/latest/scale-to-width-down/350?cb=20150924140705;
SHLAK;5' 9" (175 cm);246 lbs (112 kg);;Atlantic City, New Jersey;;https://static.wikia.nocookie.net/prowrestling/images/c/c5/SHLAK.jpg/revision/latest/scale-to-width-down/350?cb=20200702032854;
SHO;5 ft 8 in. (1.73 m);205 lbs (93 kg);August 27, 1989 (1989-08-27) (age 31);Uwajima, Ehime, Japan;November 15, 2012;https://static.wikia.nocookie.net/prowrestling/images/8/89/SHO_NJPW.png/revision/latest/scale-to-width-down/333?cb=20180113043555;
Shocker;5 ft 11 in (1.80 m);220 lbs (98 kg);September 12, 1971 (1971-09-12) (age 49);Guadalajara, Jalisco, Mexico;October 16, 1992;https://static.wikia.nocookie.net/prowrestling/images/b/be/Shocker1.jpg/revision/latest/scale-to-width-down/264?cb=20171217042820;
Shockercito;4 ft 3 in (1.30 m);110 lbs (50 kg);December 12, 1980 (1980-12-12) (age 40);Villa Nueva, Oaxaca, Mexico;02002-05-21May 21, 2002;https://static.wikia.nocookie.net/prowrestling/images/5/5b/Javier_Cortes_S%C3%A1nchez.jpg/revision/latest/scale-to-width-down/220?cb=20110727101619;
Shogun I;;;;;;;
Shogun III;;;;;;;
Shoichi Funaki;5 ft 7 in (1.70 m);190 lbs (86 kg);August 24, 1968 (1968-08-24) (age 52);Tokyo, Japan;1990;https://static.wikia.nocookie.net/prowrestling/images/b/b2/Kung_Fu_Naki2_cuted_by_Crank.png/revision/latest/scale-to-width-down/350?cb=20141109190712;
Shoichi Uchida;5 ft 7 in. (171 cm);176 lbs (80 kg);;Kyoto, Japan;November 3, 2004;https://static.wikia.nocookie.net/prowrestling/images/d/da/Shoichi_Uchida.jpg/revision/latest/scale-to-width-down/186?cb=20190907133210;
Shoji Kai;5 ft 9 in. (175 cm);209 lbs (95 kg);February 15, 1942(1942-02-15);Kunisaki, Oita, Japan;January 21, 1961;https://static.wikia.nocookie.net/prowrestling/images/f/fc/Shoji_Kai.jpg/revision/latest/scale-to-width-down/168?cb=20200403231242;
Shoop Shellhammer;5 ft 8 in. (173 cm);158 lbs (72 kg);;Thunder Bay, Ontario, Canada;;https://static.wikia.nocookie.net/prowrestling/images/7/79/Shoop_Shellhammer.jpg/revision/latest/scale-to-width-down/252?cb=20150304143451;
Shooter Storm;6 ft 5 in. (196 cm);273 lbs (124 kg);;Massena, New York;June 2001;https://static.wikia.nocookie.net/prowrestling/images/5/52/Shooter_Storm.jpg/revision/latest/scale-to-width-down/275?cb=20201122030524;
Shorty Biggs;5 ft 9 in. (175 cm);;;;2004;https://static.wikia.nocookie.net/prowrestling/images/2/2a/Shorty_Biggs.jpg/revision/latest/scale-to-width-down/200?cb=20180127212439;
Shota;5 ft 3 in. (170 cm);176 lbs (80 kg);;Mitaka, Tokyo, Japan;April 20, 2008;https://static.wikia.nocookie.net/prowrestling/images/5/56/Shota.jpg/revision/latest/scale-to-width-down/200?cb=20170608143957;
Shota Umino;6 ft 0 in (1.83 m);205 lbs (93 kg);17 April, 1997 (1997-04-17) (age 23);Tokyo, Japan;13 April 2017;https://static.wikia.nocookie.net/prowrestling/images/f/f3/Shota_Umino.png/revision/latest/scale-to-width-down/333?cb=20190709195240;
Shotaro Ashino;5 ft 9 in. (174 cm);187 lbs (85 kg);;Nishitokyo, Tokyo;February 13, 2015;https://static.wikia.nocookie.net/prowrestling/images/2/25/Shotaro_Ashino.png/revision/latest/scale-to-width-down/350?cb=20181001114217;
Shou Shing Yun;;;;;;;
Shrapnel;;;;;;https://static.wikia.nocookie.net/prowrestling/images/5/52/Shrapnel_1.jpg/revision/latest/scale-to-width-down/180?cb=20130826185423;
Shreddybrek;5 ft 11 in (180 cm);234 lbs (106 kg);July 19, 1990 (1990-07-19) (age 30);Hartlepool, County Durham, England;;https://static.wikia.nocookie.net/prowrestling/images/5/5d/Shreddybrek.jpg/revision/latest/scale-to-width-down/350?cb=20200706101551;
Shu El Guerrero;5 ft 7 in. (170 cm);220 lbs (100 kg);;Mexico City;February 16, 1982;https://static.wikia.nocookie.net/prowrestling/images/b/b8/ShuGuerrero_08.jpg/revision/latest/scale-to-width-down/315?cb=20170704052206;
Shuichiro Katsumura;;;;;;https://static.wikia.nocookie.net/prowrestling/images/b/bf/Shuichiro_Katsumura.jpg/revision/latest/scale-to-width-down/200?cb=20170718105228;
Shuji Ishikawa;6 ft 5 in. (195 cm);264 lbs (120 kg);;Oshu, Iwate, Japan;June 15, 2003;https://static.wikia.nocookie.net/prowrestling/images/4/4b/Shuji_Ishikawa.jpg/revision/latest/scale-to-width-down/252?cb=20141201151656;
Shuji Kondo;5 ft 8 in (1.73 m);220 lbs (100 kg);January 28, 1981 (1981-01-28) (age 40);Fuji, Shizuoka;May 18, 2001;https://static.wikia.nocookie.net/prowrestling/images/c/cb/Shuji_Kondo.jpg/revision/latest/scale-to-width-down/223?cb=20091004161847;
Shunji Takano;5 ft 7 in;290 lbs;February 16, 1964 (1964-02-16) (age 57);Fukuoka, Fukuoka;December 8, 1981;https://static.wikia.nocookie.net/prowrestling/images/d/d1/ShunjiTakano.png/revision/latest/scale-to-width-down/204?cb=20141007211047;
Shunma Katsumata;5 ft 6 in. (167 cm);154 lbs (70 kg);;Kashiwa, Chiba, Japan;April 29, 2014;https://static.wikia.nocookie.net/prowrestling/images/9/9e/Shunma_Katsumata.jpg/revision/latest/scale-to-width-down/350?cb=20160830133517;
Shynron;5 ft 9 in. (175 cm);172 lbs (78 kg);;Atlanta, Georgia;January 2010;https://static.wikia.nocookie.net/prowrestling/images/c/c0/Shynron.jpg/revision/latest/scale-to-width-down/252?cb=20141105025953;
Si Valour;;242 lbs (110 kg);;Liverpool, England;;;
Sicend;;;;Sykesville, Maryland;;https://static.wikia.nocookie.net/prowrestling/images/2/22/Sicend.jpg/revision/latest/scale-to-width-down/350?cb=20161212133939;
Sicodelico;5 ft 10 in (1.78 m);246 lbs (112 kg);;San Luis Potosí, Mexico;1968;https://static.wikia.nocookie.net/prowrestling/images/e/ed/Sicodelico.jpg/revision/latest/scale-to-width-down/275?cb=20170623073222;
Sicodélico Jr.;5 ft 11 in (1.80 m);189 lbs (86 kg);June 13, 1976 (1976-06-13) (age 44);Los Angeles, California;January 1998;https://static.wikia.nocookie.net/prowrestling/images/f/fe/SicodelicoJr.png/revision/latest/scale-to-width-down/212?cb=20140930011728;
Sid Curtis;;;;;;;
Sid Eudy;6 ft 9 in (2.10 m);325 lbs (147 kg);December 16, 1960 (1960-12-16) (age 60);West Memphis, Arkansas;1987;https://static.wikia.nocookie.net/prowrestling/images/3/35/Sid_Full.png/revision/latest/scale-to-width-down/170?cb=20120313160011;
Sid Scala;;;;Peckham, England;2013;https://static.wikia.nocookie.net/prowrestling/images/7/79/Sid_scala_stat.png/revision/latest/scale-to-width-down/219?cb=20190623061712;
Sid Sharkey;;;;;;;
Sid Summers;;;;;;https://static.wikia.nocookie.net/prowrestling/images/5/5f/Sid_Summers.jpg/revision/latest/scale-to-width-down/200?cb=20170714112441;
Sid Sylum;6 ft 5 in. (196 cm);218 lbs (99 kg);;Surrey, British Columbia;October 2005;https://static.wikia.nocookie.net/prowrestling/images/2/29/Sid_Sylum.jpg/revision/latest/scale-to-width-down/252?cb=20150610160701;
Siddharth Kannan;;;;;;https://static.wikia.nocookie.net/prowrestling/images/e/e0/Siddharth_Kannan.jpg/revision/latest/scale-to-width-down/350?cb=20170520133312;
Sideshow;5 ft 11 in (1.83 m);215 lbs (85 kg);February 19, 1979 (1979-02-19) (age 42);Philadelphia, Pennsylvania;November 1994;https://static.wikia.nocookie.net/prowrestling/images/8/81/Sideshow_-_16174541.png/revision/latest/scale-to-width-down/228?cb=20170202175729;
Sidewinder;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/83/Sidewinder.jpg/revision/latest/scale-to-width-down/200?cb=20170825145449;
Sigmon;5 ft 10 in (1.78 m);215 lbs (98 kg);March 3, 1987 (1987-03-03) (age 33);Knoxville, Tennessee;December 2004;https://static.wikia.nocookie.net/prowrestling/images/2/23/Sigmon_-_TCW006.jpg/revision/latest/scale-to-width-down/322?cb=20151207000044;
